primary_key,caption,hashtag_count,mention_count,Cleaned Caption,Valence,Arousal,complexity_score,Concreteness_Score,Name_x,Sponsored,Json_Name,like_count,comment_count,File Name,Followers,Following,Posts,Category,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,engagement_rate
339783,"The show stopper of the #AmbaniWedding is none other than Queen Deepika Padukone 😍😍😘
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #ambaniwedding #bigfatwedding #akashambani #shlokamehta #wedding #indianwedding #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",27,3,"['show', 'stopper', 'none', 'queen', 'deepika', 'padukone', '•', '•']",0.6376666666666667,0.5996666666666667,20.021700000000003,3.2523238510000785,deepika.padukone.the.princess,0,1996349532345996936,6924,13,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,41.001,90.521,55.961,2.001,91.501,41.001,78.501,41.001,23.501,18.501,3.501,1.001,1.001,1.001,1.001,1.001,1.001,3.501,11.001,6.001,1.001,6.001,3.501,1.001,3.501,3.501,3.501,8.501000000000001,3.501,13.501,3.501,6.001,6.001,11.001,3.501,6.001,1.001,1.001,1.001,1.001,1.001,6.001,1.001,6.001,6.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,11.001,3.501,1.001,1.001,1.001,1.001,1.001,11.001,3.501,1.001,8.501000000000001,1.001,1.001,1.001,1.001,1.001,6.001,3.501,1.001,1.001,1.001,3.501,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.001,1.001,1.001,1.001,6.001,1.001,1.001,3.501,3.501,1.001,1.001,1.001,3.501,1.001,1.001,1.001,1.001,3.501,1.001,1.001,1.001,1.001,1.001,1.001,76.001,1.001,1.001,1.001,1.001,1.001,76.001,8.501000000000001,0.5387961165048544
339784,"Deepika Padukone snapped post reading script session in Mumbai 😍😘
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #spotted #script #mumbai #beautyinblack #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",24,3,"['deepika', 'padukone', 'snapped', 'post', 'reading', 'script', 'session', 'mumbai', '•', '•']",0.6052500000000001,0.385,19.8729,3.640361987714443,deepika.padukone.the.princess,0,1997268727992731000,527,4,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,35.001,94.031,74.711,2.001,96.421,35.001,83.351,30.411,12.761,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.941,1.001,1.001,1.001,1.001,3.941,6.881,1.001,9.821,1.001,6.881,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.881,6.881,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.881,1.001,1.001,1.001,1.001,1.001,1.001,6.881,1.001,1.001,6.881,1.001,1.001,1.001,1.001,1.001,9.821,3.941,1.001,3.941,1.001,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.881,1.001,1.001,1.001,6.881,1.001,1.001,3.941,6.881,1.001,1.001,3.941,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,80.411,1.001,1.001,1.001,1.001,1.001,80.411,6.881,0.04124271844660194
339785,"Deepika Padukone and Meghna Gulzar snapped post reading script session in Mumbai 😍😘
•
•
@deepikapadukone @meghnagulzar @ranveersingh #deepikapadukone #ranveersingh #spotted #script #mumbai #beautyinblack #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",24,4,"['deepika', 'padukone', 'meghna', 'gulzar', 'snapped', 'post', 'reading', 'script', 'session', 'mumbai', '•', '•']",0.6052500000000001,0.385,20.021700000000003,3.5061186475558,deepika.padukone.the.princess,0,1997329296284327789,206,5,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,39.001,90.521,71.59100000000001,2.001,93.271,39.001,77.321,29.951,14.161,6.261,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.631,1.001,1.001,3.631,1.001,3.631,6.261,1.001,8.891,1.001,6.261,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.261,6.261,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.261,1.001,1.001,1.001,1.001,1.001,1.001,6.261,1.001,1.001,6.261,1.001,1.001,1.001,1.001,1.001,8.891,3.631,1.001,3.631,1.001,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.261,1.001,1.001,1.001,6.261,1.001,1.001,3.631,6.261,1.001,1.001,3.631,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,74.68100000000001,1.001,1.001,1.001,1.001,1.001,74.68100000000001,6.261,0.016388349514563107
339786,"Met Gala 2018, 1month 23days to go for Met Gala 2019 🙌🙌🙌😆🌹 I can't wait, are you excited ???
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #metgala #metgala2018 #metgala2019 #redcarpet #excited #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",25,3,"['met', 'gala', '2018', '1month', '23days', 'go', 'met', 'gala', '2019', 'wait', 'excited', '•', '•']",0.6304000000000001,0.485,20.3193,3.0326266957000554,deepika.padukone.the.princess,0,1997918807196366169,555,3,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,44.001,77.62100000000001,54.951,6.501,100.001,22.501,63.791,56.811,28.911,14.951,5.651000000000001,5.651000000000001,3.331,1.001,3.331,1.001,1.001,1.001,1.001,1.001,14.951,5.651000000000001,5.651000000000001,1.001,1.001,3.331,14.951,5.651000000000001,1.001,7.981000000000001,1.001,5.651000000000001,3.331,5.651000000000001,1.001,3.331,1.001,1.001,3.331,1.001,1.001,3.331,1.001,14.951,14.951,1.001,5.651000000000001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,12.631,5.651000000000001,1.001,1.001,1.001,1.001,1.001,7.981000000000001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,3.331,1.001,1.001,1.001,3.331,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,5.651000000000001,3.331,1.001,3.331,3.331,1.001,1.001,1.001,3.331,5.651000000000001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,1.001,80.071,1.001,5.651000000000001,7.981000000000001,1.001,3.331,66.12100000000001,12.631,0.043339805825242717
339787,"Deepika Padukone and Ranveer Singh of to London to attend an event, spotted at Mumbai Airport 🙌😆😍😍😍😘
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #spotted #london #airportfashion #airportlook #look #gorgeouscouple #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",26,3,"['deepika', 'padukone', 'ranveer', 'singh', 'london', 'attend', 'event', 'spotted', 'mumbai', 'airport', '•', '•']",0.6195,0.56225,20.2201,3.346814976111417,deepika.padukone.the.princess,0,1998172832651235379,475,2,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,44.001,98.461,68.321,1.001,99.391,44.001,70.771,40.531,26.581,14.951,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.331,3.331,1.001,10.301,1.001,1.001,3.331,1.001,5.651000000000001,7.981000000000001,1.001,7.981000000000001,1.001,5.651000000000001,3.331,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,7.981000000000001,7.981000000000001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,3.331,1.001,1.001,1.001,3.331,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,5.651000000000001,7.981000000000001,3.331,1.001,1.001,7.981000000000001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,70.771,1.001,3.331,1.001,1.001,1.001,68.441,14.951,0.03704854368932039
339788,"Deepika Padukone and Ranveer Singh of to London to attend an event, spotted at Mumbai Airport 🙌😆😍😍😍😘
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #spotted #london #airportfashion #airportlook #look #gorgeouscouple #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",26,3,"['deepika', 'padukone', 'ranveer', 'singh', 'london', 'attend', 'event', 'spotted', 'mumbai', 'airport', '•', '•']",0.6195,0.56225,20.2201,3.346814976111417,deepika.padukone.the.princess,0,1998174579838845571,1256,4,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,44.001,98.461,68.321,1.001,99.391,44.001,70.771,40.531,26.581,14.951,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.331,3.331,1.001,10.301,1.001,1.001,3.331,1.001,5.651000000000001,7.981000000000001,1.001,7.981000000000001,1.001,5.651000000000001,3.331,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,7.981000000000001,7.981000000000001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,3.331,1.001,1.001,1.001,3.331,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,1.001,5.651000000000001,1.001,1.001,5.651000000000001,7.981000000000001,3.331,1.001,1.001,7.981000000000001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,70.771,1.001,3.331,1.001,1.001,1.001,68.441,14.951,0.09786407766990292
339789,"Deepika Padukone and Ranveer Singh of to London spotted at Mumbai Airport
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #spotted #london #airportfashion #airportlook #look #gorgeouscouple #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",26,3,"['deepika', 'padukone', 'ranveer', 'singh', 'london', 'spotted', 'mumbai', 'airport', '•', '•']",0.5415,0.5780000000000001,20.021700000000003,3.4659049692861075,deepika.padukone.the.princess,0,1998180196120858210,1605,5,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,40.001,95.991,70.891,1.001,100.001,40.001,77.921,36.901,21.511000000000003,11.261,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.691,1.001,1.001,3.561,1.001,3.561,8.691,1.001,8.691,1.001,6.131,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.691,8.691,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,6.131,1.001,1.001,1.001,1.001,1.001,6.131,3.561,1.001,1.001,1.001,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,1.001,6.131,1.001,1.001,6.131,8.691,3.561,1.001,1.001,8.691,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,75.361,1.001,1.001,1.001,1.001,1.001,75.361,1.001,0.1250485436893204
339790,"Deepika Padukone and Ranveer Singh of to London spotted at Mumbai Airport 🙌😆😍😍😍😘
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #spotted #london #airportfashion #airportlook #look #gorgeouscouple #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",26,3,"['deepika', 'padukone', 'ranveer', 'singh', 'london', 'spotted', 'mumbai', 'airport', '•', '•']",0.5415,0.5780000000000001,20.021700000000003,3.4659049692861075,deepika.padukone.the.princess,0,1998193617222521206,3166,6,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,40.001,95.991,70.891,1.001,100.001,40.001,77.921,36.901,21.511000000000003,11.261,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.691,1.001,1.001,3.561,1.001,3.561,8.691,1.001,8.691,1.001,6.131,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.691,8.691,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,6.131,1.001,1.001,1.001,1.001,1.001,6.131,3.561,1.001,1.001,1.001,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,1.001,6.131,1.001,1.001,6.131,8.691,3.561,1.001,1.001,8.691,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,75.361,1.001,1.001,1.001,1.001,1.001,75.361,16.381,0.24636893203883495
339791,"Deepika Padukone with Bhavin Patel at London airport 😍😍😘
•
•
@deepikapadukone @ranveersingh #deepikapadukone #ranveersingh #fan #spotted #london #londonairport #airportfashion #airportlook #look #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",27,3,"['deepika', 'padukone', 'bhavin', 'patel', 'london', 'airport', '•', '•']",0.729,0.684,19.823300000000003,3.4030135656004403,deepika.padukone.the.princess,0,1999116444432046384,249,2,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,37.001,96.301,73.071,1.001,94.931,37.001,78.781,28.781,14.891,6.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.561,1.001,1.001,1.001,1.001,3.781,6.561,1.001,9.331,1.001,6.561,3.781,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.561,6.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.561,1.001,1.001,1.001,1.001,1.001,1.001,6.561,1.001,1.001,6.561,1.001,1.001,1.001,1.001,1.001,6.561,3.781,1.001,1.001,1.001,3.781,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.561,1.001,1.001,1.001,6.561,1.001,1.001,6.561,6.561,3.781,1.001,1.001,6.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,84.331,1.001,1.001,1.001,1.001,1.001,84.331,9.331,0.01949514563106796
339792,"OMG 😍🙌🙌 Deepika Padukone on the cover page of Vogue US Magazine April issue of 2019 😘😘, we are very proud of her 🙏🙏
•
•
@deepikapadukone @voguemagazine @ranveersingh #deepikapadukone #ranveersingh #vogue #vogueus #voguemagazine #magazinecover #voguecover #globalmagazine #cover #magazine #photoshoot #proud #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",30,4,"['omg', 'deepika', 'padukone', 'cover', 'page', 'vogue', 'us', 'magazine', 'april', 'issue', '2019', 'proud', '•', '•']",0.6031666666666667,0.4676666666666667,20.4681,3.0365939921819187,deepika.padukone.the.princess,0,1999192144891430663,1175,6,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,54.001,87.711,93.681,2.001,100.001,54.001,61.381,42.511,31.191000000000003,21.751,8.551,8.551,2.891,4.771,1.001,2.891,1.001,1.001,4.771,2.891,2.891,8.551,2.891,2.891,1.001,1.001,2.891,10.431,1.001,14.211,4.771,8.551,2.891,4.771,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.551,8.551,1.001,4.771,4.771,1.001,1.001,1.001,1.001,1.001,10.431,1.001,1.001,1.001,1.001,1.001,1.001,10.431,1.001,1.001,6.6610000000000005,1.001,1.001,1.001,1.001,1.001,4.771,2.891,1.001,1.001,1.001,2.891,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.771,1.001,1.001,1.001,4.771,1.001,1.001,2.891,2.891,1.001,1.001,2.891,1.001,1.001,1.001,2.891,1.001,2.891,1.001,2.891,2.891,1.001,1.001,1.001,67.04100000000001,1.001,2.891,1.001,1.001,1.001,65.15100000000001,14.211,0.09172815533980583
339793,"🙌🙌 Deepika Padukone on the cover page of Vogue US Magazine April issue of 2019 😘😘, we are very proud of her 🙏🙏
•
HQ PIC
•
@deepikapadukone @voguemagazine @ranveersingh #deepikapadukone #ranveersingh #vogue #vogueus #voguemagazine #magazinecover #voguecover #globalmagazine #cover #magazine #photoshoot #proud #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",30,4,"['deepika', 'padukone', 'cover', 'page', 'vogue', 'us', 'magazine', 'april', 'issue', '2019', 'proud', '•', 'hq', 'pic', '•']",0.6031666666666667,0.4676666666666667,20.5177,3.0365667392501376,deepika.padukone.the.princess,0,1999211245374492305,1281,6,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,55.001,90.521,96.531,2.001,100.001,55.001,60.261,41.741,30.631,19.521,6.561,6.561,1.001,4.7010000000000005,1.001,2.851,1.001,1.001,4.7010000000000005,2.851,2.851,8.411000000000001,2.851,2.851,1.001,1.001,2.851,10.261,1.001,13.961,4.7010000000000005,8.411000000000001,2.851,4.7010000000000005,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.411000000000001,8.411000000000001,1.001,4.7010000000000005,4.7010000000000005,1.001,1.001,1.001,1.001,1.001,10.261,1.001,1.001,1.001,1.001,1.001,1.001,10.261,1.001,1.001,6.561,1.001,1.001,1.001,1.001,1.001,4.7010000000000005,2.851,1.001,1.001,1.001,2.851,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.7010000000000005,1.001,1.001,1.001,4.7010000000000005,1.001,1.001,2.851,2.851,1.001,1.001,2.851,1.001,1.001,1.001,2.851,1.001,2.851,1.001,2.851,2.851,1.001,1.001,1.001,65.811,1.001,2.851,1.001,1.001,1.001,63.961,12.111,0.09996116504854369
339794,"Woww 🎉😍😍😍 Deepika Padukone unveiling her Madame Tussauds London wax statue 😍😍😍🎉🎉
•
•
@deepikapadukone @madametussauds @ranveersingh #deepikapadukone #ranveersingh #madametussauds #waxstatue #madametussaudslondon #london #breakingnews #proud #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",26,4,"['woww', 'deepika', 'padukone', 'unveiling', 'madame', 'tussauds', 'london', 'wax', 'statue', '•', '•']",0.53775,0.367,19.9225,3.656883478500275,deepika.padukone.the.princess,0,1999377053551522902,192,2,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,39.001,86.45100000000001,100.001,2.001,100.001,39.001,79.95100000000001,32.581,11.531,3.631,3.631,3.631,1.001,1.001,1.001,3.631,1.001,1.001,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.891,1.001,11.531,1.001,8.891,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.891,8.891,1.001,3.631,3.631,1.001,1.001,1.001,1.001,1.001,19.421000000000003,11.531,1.001,11.531,1.001,1.001,1.001,19.421000000000003,1.001,1.001,19.421000000000003,1.001,1.001,1.001,1.001,1.001,6.261,3.631,1.001,1.001,1.001,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.261,1.001,1.001,1.001,6.261,1.001,1.001,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,79.95100000000001,1.001,1.001,1.001,1.001,1.001,79.95100000000001,24.681,0.015067961165048544
339795,"Deepika Padukone for Vogue USA April 2019 😍😍😍🎉
•
•
@deepikapadukone @voguemagazine @ranveersingh #deepikapadukone #ranveersingh #vogue #vogueus #voguemagazine #magazinecover #voguecover #globalmagazine #cover #magazine #photoshoot #proud #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",30,4,"['deepika', 'padukone', 'vogue', 'usa', 'april', '2019', '•', '•']",0.74,0.491,19.7737,2.8881334785002752,deepika.padukone.the.princess,0,1999385450330190435,203,4,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,40.001,93.631,70.891,2.001,100.001,40.001,80.491,29.211,13.821,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.561,3.561,1.001,1.001,1.001,1.001,1.001,11.261,1.001,11.261,1.001,8.691,3.561,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.691,8.691,1.001,3.561,3.561,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,6.131,1.001,1.001,1.001,1.001,1.001,6.131,3.561,1.001,1.001,1.001,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.131,1.001,1.001,1.001,6.131,1.001,1.001,3.561,3.561,1.001,1.001,3.561,1.001,1.001,1.001,3.561,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,88.18100000000001,1.001,1.001,1.001,1.001,1.001,88.18100000000001,11.261,0.016077669902912622
339796,"Deepika Padukone unveiling her Madame Tussauds London wax statue 😍😍😍🎉🎉
•
•
@deepikapadukone @madametussauds @ranveersingh #deepikapadukone #ranveersingh #madametussauds #waxstatue #madametussaudslondon #london #breakingnews #proud #goddess #deepveer #gorgeous #flawlessbeauty #beyondbeauty #beautyqueen #queenofhearts #queenofbollywood #beautiful #bollywood #hollywood #actress #bollywoodactress #hollywoodactress #bollywoodnews #gainlikes #gainfollowers",26,4,"['deepika', 'padukone', 'unveiling', 'madame', 'tussauds', 'london', 'wax', 'statue', '•', '•']",0.53775,0.367,19.8729,3.745542981571664,deepika.padukone.the.princess,0,1999387229042037647,605,3,deepika.padukone.the.princess,12875,195,1027,Creators & Celebrities,2.001,38.001,86.331,100.001,2.001,100.001,38.001,82.081,33.431,11.811,3.701,3.701,3.701,1.001,1.001,1.001,3.701,1.001,1.001,3.701,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,9.111,1.001,11.811,1.001,9.111,3.701,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,9.111,9.111,1.001,3.701,3.701,1.001,1.001,1.001,1.001,1.001,19.921000000000003,11.811,1.001,11.811,1.001,1.001,1.001,19.921000000000003,1.001,1.001,19.921000000000003,1.001,1.001,1.001,1.001,1.001,6.4110000000000005,3.701,1.001,1.001,1.001,3.701,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.4110000000000005,1.001,1.001,1.001,6.4110000000000005,1.001,1.001,3.701,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,82.081,1.001,1.001,1.001,1.001,1.001,82.081,14.511,0.04722330097087379
